event_id,timestamp,user_id,user_name,department,role,source_ip,location,login_successful,failed_attempts,resources_accessed,sensitive_data_accessed,privilege_level,download_mb,session_duration_minutes,is_anomaly,anomaly_type
8469,2026-01-14 14:36:22.836070,user_017,Leah Joseph,HR,Employee,192.168.8.3,Bangalore,True,0,7,False,1,5.94,200,False,Normal
8470,2026-01-14 14:41:22.836070,user_095,Michelle Reynolds,Finance,Manager,192.168.8.247,Mumbai,True,0,7,False,1,69.51,245,False,Normal
8471,2026-01-14 14:43:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.7.240,Mumbai,True,0,52,False,1,791.0235105837328,233,False,Normal
8472,2026-01-14 14:45:22.836070,user_005,Grace Morales,Sales,Director,192.168.5.63,Bangalore,True,1,8,False,1,58.23,299,False,Normal
8473,2026-01-14 14:48:22.836070,user_019,Gabrielle Ray,Finance,Director,192.168.2.122,Delhi,True,0,7,False,1,39.73,184,False,Normal
8477,2026-01-14 14:49:22.836070,user_021,Brian James,Engineering,Director,192.168.3.9,Delhi,True,1,8,False,1,71.11,232,False,Normal
8474,2026-01-14 14:49:22.836070,user_020,Roger Knight,Engineering,Manager,192.168.9.16,Delhi,True,1,11,False,1,27.51,128,False,Normal
8475,2026-01-14 14:49:22.836070,user_046,Dr. Lindsey Little,Sales,Director,192.168.3.232,Delhi,True,0,12,False,1,6.04,254,False,Normal
8476,2026-01-14 14:49:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.3.185,Bangalore,True,0,12,False,1,71.67,230,False,Normal
8478,2026-01-14 14:49:22.836070,user_067,Brian Velazquez,Sales,Director,192.168.8.11,Hyderabad,True,0,12,False,1,67.2,85,False,Normal
8479,2026-01-14 14:50:22.836070,user_035,Marvin Hayden,Sales,Employee,192.168.6.108,Bangalore,True,0,8,False,1,53.68,274,False,Normal
8480,2026-01-14 14:54:22.836070,user_069,Julia Hill,Finance,Director,192.168.9.115,Mumbai,True,0,8,False,1,41.33,134,False,Normal
8481,2026-01-14 14:58:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.8.214,Bangalore,True,1,7,False,1,42.86,177,False,Normal
8482,2026-01-14 14:59:22.836070,user_098,Katie Murray,HR,Employee,192.168.1.76,Delhi,True,1,10,False,1,11.38,211,False,Normal
8483,2026-01-14 15:00:22.836070,user_072,Kimberly Hawkins,Engineering,Employee,192.168.8.31,Hyderabad,True,0,10,False,1,48.96,147,False,Normal
8484,2026-01-14 15:02:22.836070,user_056,Suzanne Brown,Finance,Director,192.168.5.9,Hyderabad,True,0,170,True,1,210.1557958887364,107,False,Normal
8485,2026-01-14 15:04:22.836070,user_096,Felicia Farmer,Sales,Manager,192.168.3.12,Mumbai,True,1,5,False,1,26.61,89,False,Normal
8486,2026-01-14 15:06:22.836070,user_091,Sharon Garcia,Sales,Manager,192.168.6.45,Delhi,True,0,13,False,1,15.65,116,False,Normal
8487,2026-01-14 15:07:22.836070,user_018,Maria Maynard,Sales,Manager,192.168.7.129,Delhi,True,12,13,False,1,7.26,277,False,Normal
8488,2026-01-14 15:09:22.836070,user_051,Katelyn Hood,Sales,Director,192.168.10.179,Bangalore,True,0,7,False,1,77.34,61,False,Normal
8489,2026-01-14 15:13:22.836070,user_084,Anthony Obrien,Engineering,Employee,192.168.10.112,Mumbai,True,0,7,False,1,9.44,157,False,Normal
8490,2026-01-14 15:14:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.6.218,Mumbai,True,13,15,False,1,47.83,95,False,Normal
8491,2026-01-14 15:19:22.836070,user_046,Dr. Lindsey Little,Sales,Director,192.168.2.190,Delhi,True,0,8,False,1,70.34,299,False,Normal
8492,2026-01-14 15:23:22.836070,user_021,Brian James,Engineering,Director,192.168.10.8,Delhi,True,0,11,False,1,47.58,129,False,Normal
8493,2026-01-14 15:24:22.836070,user_037,Jeffery Gilmore,Finance,Manager,192.168.3.137,Hyderabad,True,0,9,False,1,19.16,249,False,Normal
8494,2026-01-14 15:24:22.836070,user_030,Alisha Winters,Engineering,Manager,192.168.4.148,Bangalore,True,0,8,False,1,52.22,154,False,Normal
8495,2026-01-14 15:25:22.836070,user_087,Justin Garcia,Sales,Director,192.168.5.229,Mumbai,True,0,6,False,1,71.91,283,False,Normal
8497,2026-01-14 15:26:22.836070,user_007,Blake Christian,HR,Employee,192.168.5.138,Bangalore,True,0,10,False,1,16.93,292,False,Normal
8496,2026-01-14 15:26:22.836070,user_050,Sophia Hayden,Sales,Director,192.168.5.146,Hyderabad,True,0,12,False,1,63.33,117,False,Normal
8498,2026-01-14 15:30:22.836070,user_045,Laura Kent,Engineering,Manager,192.168.2.26,Bangalore,True,0,9,False,1,34.47,233,False,Normal
8499,2026-01-14 15:31:22.836070,user_046,Dr. Lindsey Little,Sales,Director,192.168.6.99,Delhi,True,0,8,True,1,56.28,187,False,Normal
8501,2026-01-14 15:34:22.836070,user_022,Christina Obrien,Sales,Director,10.104.52.128,Bangalore,True,0,394,True,2,3208.09,195,True,Lateral Movement
8500,2026-01-14 15:34:22.836070,user_032,Thomas Jones,Finance,Director,192.168.4.115,Hyderabad,True,1,73,False,1,430.3506503487485,67,False,Normal
8502,2026-01-14 15:36:22.836070,user_027,Tanner Andrews,HR,Employee,192.168.2.140,Bangalore,True,0,6,False,1,62.54,112,False,Normal
8503,2026-01-14 15:37:22.836070,user_044,Sharon Reed,HR,Director,192.168.1.76,Bangalore,True,0,170,False,1,381.4725489569484,161,False,Normal
8504,2026-01-14 15:40:22.836070,user_037,Jeffery Gilmore,Finance,Manager,192.168.3.83,Hyderabad,True,0,11,False,1,34.14,133,False,Normal
8505,2026-01-14 15:40:22.836070,user_077,Benjamin Cooper,Sales,Employee,192.168.7.91,Bangalore,True,0,123,False,1,158.56809303461998,179,False,Normal
8506,2026-01-14 15:42:22.836070,user_045,Laura Kent,Engineering,Manager,192.168.4.132,Bangalore,True,1,12,False,1,43.15,190,False,Normal
8507,2026-01-14 15:46:22.836070,user_014,Joann Medina,HR,Director,192.168.1.22,Delhi,True,0,14,False,1,53.92,99,False,Normal
8508,2026-01-14 15:47:22.836070,user_096,Felicia Farmer,Sales,Manager,192.168.6.93,Mumbai,True,1,12,False,1,77.93,258,False,Normal
8509,2026-01-14 15:48:22.836070,user_050,Sophia Hayden,Sales,Director,192.168.3.246,Hyderabad,True,1,15,False,1,78.55,164,False,Normal
8510,2026-01-14 15:50:22.836070,user_010,Andre Brock,Sales,Employee,192.168.5.18,Hyderabad,True,0,6,False,1,72.0,219,False,Normal
8511,2026-01-14 15:52:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.10.160,Bangalore,True,0,68,False,3,57.54,240,False,Normal
8512,2026-01-14 15:53:22.836070,user_068,Robert White,HR,Manager,192.168.6.154,Hyderabad,True,0,12,False,1,8.91,181,False,Normal
8513,2026-01-14 15:54:22.836070,user_010,Andre Brock,Sales,Employee,192.168.1.146,Hyderabad,True,0,15,False,1,54.79,260,False,Normal
8515,2026-01-14 15:56:22.836070,user_095,Michelle Reynolds,Finance,Manager,192.168.3.49,Mumbai,True,0,64,False,3,15.2,65,False,Normal
8514,2026-01-14 15:56:22.836070,user_036,Crystal Short,Finance,Director,192.168.9.87,Mumbai,True,0,13,False,1,34.59,136,False,Normal
8516,2026-01-14 15:59:22.836070,user_042,Vanessa Sutton,Sales,Director,192.168.8.184,Delhi,True,1,25,False,3,51.0,253,False,Normal
8518,2026-01-14 16:01:22.836070,user_015,Christian Miranda,Engineering,Director,192.168.9.87,Mumbai,True,1,11,False,1,78.47,172,False,Normal
8517,2026-01-14 16:01:22.836070,user_066,Joshua Moses,Finance,Employee,192.168.7.19,Mumbai,True,0,13,False,1,70.46,276,False,Normal
8521,2026-01-14 16:05:22.836070,user_054,Jessica Love,Engineering,Director,192.168.1.213,Bangalore,True,1,5,False,1,33.01,204,False,Normal
8520,2026-01-14 16:05:22.836070,user_019,Gabrielle Ray,Finance,Director,192.168.2.148,Delhi,True,0,14,False,1,77.16,207,False,Normal
8519,2026-01-14 16:05:22.836070,user_004,Melissa Dawson,Sales,Employee,192.168.3.240,Bangalore,True,0,5,False,1,27.38,214,False,Normal
8522,2026-01-14 16:07:22.836070,user_088,Melanie Valenzuela,Engineering,Employee,192.168.8.54,Mumbai,True,0,65,False,1,134.35185894069443,100,False,Normal
8523,2026-01-14 16:11:22.836070,user_041,Krystal Wiley,Finance,Employee,192.168.4.21,Hyderabad,True,0,14,False,1,31.63,197,False,Normal
8524,2026-01-14 16:12:22.836070,user_016,Erika Carter,Sales,Director,192.168.10.46,Bangalore,True,17,14,False,1,53.61,94,False,Normal
8525,2026-01-14 16:14:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.5.100,Bangalore,True,0,8,False,1,22.55,269,False,Normal
8526,2026-01-14 16:16:22.836070,user_042,Vanessa Sutton,Sales,Director,192.168.4.69,Delhi,True,0,6,False,1,70.41,279,False,Normal
8528,2026-01-14 16:21:22.836070,user_023,Brandon Phillips,Engineering,Employee,192.168.3.185,Hyderabad,True,0,92,False,1,340.41146063909105,159,False,Normal
8527,2026-01-14 16:21:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.1.128,Mumbai,True,8,6,False,1,63.66,189,False,Normal
8529,2026-01-14 16:22:22.836070,user_054,Jessica Love,Engineering,Director,192.168.5.208,Bangalore,True,1,12,False,1,55.31,194,False,Normal
8530,2026-01-14 16:23:22.836070,user_062,Nathaniel Myers,HR,Employee,192.168.2.182,Bangalore,True,1,14,False,1,75.57,201,False,Normal
8531,2026-01-14 16:26:22.836070,user_078,Patricia French,Finance,Manager,192.168.6.116,Hyderabad,True,0,8,False,1,64.41,159,False,Normal
8532,2026-01-14 16:33:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.6.56,Mumbai,True,0,6,False,1,72.7,181,False,Normal
8535,2026-01-14 16:34:22.836070,user_030,Alisha Winters,Engineering,Manager,192.168.1.224,Bangalore,True,1,11,False,1,76.41,185,False,Normal
8533,2026-01-14 16:34:22.836070,user_092,Peter Cooper,HR,Employee,192.168.2.41,Delhi,True,1,13,False,1,76.4,256,False,Normal
8534,2026-01-14 16:34:22.836070,user_035,Marvin Hayden,Sales,Employee,10.156.174.12,Bangalore,True,0,325,True,2,2186.9,251,True,Credential Stuffing
8536,2026-01-14 16:36:22.836070,user_061,Tony Stevenson,Engineering,Employee,192.168.7.110,Mumbai,True,0,7,False,1,50.31,100,False,Normal
8537,2026-01-14 16:38:22.836070,user_033,Jason Watson,HR,Employee,192.168.4.120,Bangalore,True,0,15,False,1,13.57,231,False,Normal
8538,2026-01-14 16:39:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.6.176,Mumbai,True,0,15,False,1,65.27,63,False,Normal
8539,2026-01-14 16:42:22.836070,user_037,Jeffery Gilmore,Finance,Manager,192.168.3.106,Hyderabad,True,1,13,False,1,68.23,200,False,Normal
8540,2026-01-14 16:47:22.836070,user_080,Timothy Peterson,Engineering,Manager,192.168.6.67,Mumbai,True,0,7,False,1,18.56,240,False,Normal
8541,2026-01-14 16:50:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.1.247,Bangalore,True,0,12,False,1,39.93,202,False,Normal
8542,2026-01-14 16:52:22.836070,user_007,Blake Christian,HR,Employee,192.168.5.208,Bangalore,True,0,11,False,1,38.12,169,False,Normal
8543,2026-01-14 16:54:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.2.11,Bangalore,True,0,14,False,1,53.95,82,False,Normal
8544,2026-01-14 16:55:22.836070,user_036,Crystal Short,Finance,Director,192.168.2.63,Mumbai,True,0,5,False,1,55.45,218,False,Normal
8545,2026-01-14 17:00:22.836070,user_029,Rachel Wilkerson,Finance,Director,192.168.4.146,Hyderabad,True,0,13,False,1,63.23,164,False,Normal
8546,2026-01-14 17:04:22.836070,user_053,Sarah Porter,Engineering,Manager,192.168.2.252,Hyderabad,True,0,8,True,1,6.49,103,False,Normal
8547,2026-01-14 17:04:22.836070,user_021,Brian James,Engineering,Director,192.168.8.117,Delhi,True,0,6,False,1,26.94,141,False,Normal
8548,2026-01-14 17:08:22.836070,user_005,Grace Morales,Sales,Director,192.168.2.175,Bangalore,True,1,10,False,1,34.38,192,False,Normal
8549,2026-01-14 17:08:22.836070,user_032,Thomas Jones,Finance,Director,192.168.7.236,Hyderabad,True,1,6,False,1,27.09,173,False,Normal
8550,2026-01-14 17:09:22.836070,user_001,Mariah Ray,Engineering,Employee,192.168.2.141,Bangalore,True,0,6,False,1,51.14,163,False,Normal
8551,2026-01-14 17:14:22.836070,user_010,Andre Brock,Sales,Employee,192.168.1.93,Hyderabad,True,1,11,False,1,64.57,74,False,Normal
8552,2026-01-14 17:17:22.836070,user_037,Jeffery Gilmore,Finance,Manager,192.168.3.38,Hyderabad,True,0,10,False,1,50.05,180,False,Normal
8553,2026-01-14 17:19:22.836070,user_065,Michael Watson,Finance,Employee,192.168.10.67,Hyderabad,True,1,7,False,1,13.96,148,False,Normal
8554,2026-01-14 17:20:22.836070,user_043,Paula Dyer,Engineering,Director,192.168.6.13,Mumbai,True,0,7,False,1,51.27,288,False,Normal
8555,2026-01-14 17:22:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.6.130,Delhi,True,0,67,False,1,347.5963854525501,155,False,Normal
8556,2026-01-14 17:23:22.836070,user_058,Ronald Palmer,Sales,Manager,192.168.9.219,Mumbai,True,0,12,False,1,57.59,183,False,Normal
8557,2026-01-14 17:29:22.836070,user_085,Jennifer Holland,HR,Employee,192.168.6.13,Mumbai,True,0,5,True,1,21.07,64,False,Normal
8558,2026-01-14 17:30:22.836070,user_058,Ronald Palmer,Sales,Manager,192.168.3.142,Mumbai,True,0,12,False,1,53.15,171,False,Normal
8559,2026-01-14 17:31:22.836070,user_065,Michael Watson,Finance,Employee,192.168.3.169,Hyderabad,True,21,9,False,1,54.79,218,False,Normal
8560,2026-01-14 17:33:22.836070,user_097,Daniel Rodriguez,Sales,Director,192.168.9.158,Bangalore,True,0,5,False,1,45.29,290,False,Normal
8561,2026-01-14 17:34:22.836070,user_087,Justin Garcia,Sales,Director,10.240.178.227,Mumbai,True,0,409,True,2,3241.3,180,True,Privilege Escalation
8562,2026-01-14 17:34:22.836070,user_080,Timothy Peterson,Engineering,Manager,192.168.5.43,Mumbai,True,0,10,False,1,72.84,195,False,Normal
8563,2026-01-14 17:53:22.836070,user_083,Traci Walters,Engineering,Employee,192.168.3.111,Delhi,True,0,7,False,1,20.04,215,False,Normal
8564,2026-01-14 17:55:22.836070,user_051,Katelyn Hood,Sales,Director,192.168.2.106,Bangalore,True,1,7,False,1,40.75,78,False,Normal
8565,2026-01-14 17:56:22.836070,user_049,Steven White,Sales,Employee,192.168.7.153,Mumbai,True,0,12,False,1,27.96,235,False,Normal
8566,2026-01-14 17:59:22.836070,user_053,Sarah Porter,Engineering,Manager,192.168.6.23,Hyderabad,True,0,8,False,1,68.14,151,False,Normal
8567,2026-01-14 18:01:22.836070,user_059,Emily Anderson,Engineering,Director,192.168.3.19,Bangalore,True,0,8,False,1,42.95,249,False,Normal
8568,2026-01-14 18:02:22.836070,user_017,Leah Joseph,HR,Employee,192.168.7.171,Bangalore,True,0,10,False,1,42.53,90,False,Normal
8569,2026-01-14 18:10:22.836070,user_026,Renee Smith,Sales,Manager,192.168.8.83,Hyderabad,True,0,15,False,1,40.26,68,False,Normal
8571,2026-01-14 18:11:22.836070,user_055,Joshua Dunn,HR,Manager,192.168.4.156,Delhi,True,0,7,False,1,13.94,283,False,Normal
8570,2026-01-14 18:11:22.836070,user_065,Michael Watson,Finance,Employee,192.168.10.224,Hyderabad,True,0,85,False,1,320.7860681545534,90,False,Normal
8572,2026-01-14 18:16:22.836070,user_077,Benjamin Cooper,Sales,Employee,192.168.2.107,Bangalore,True,0,10,False,1,55.54,188,False,Normal
8574,2026-01-14 18:18:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.9.93,Bangalore,True,1,12,False,1,39.56,78,False,Normal
8573,2026-01-14 18:18:22.836070,user_072,Kimberly Hawkins,Engineering,Employee,192.168.5.23,Hyderabad,True,0,6,False,1,42.02,115,False,Normal
8575,2026-01-14 18:21:22.836070,user_074,Nancy Rose,HR,Manager,192.168.1.116,Bangalore,True,1,15,False,1,29.11,181,False,Normal
8576,2026-01-14 18:23:22.836070,user_012,Charles Mendoza,HR,Employee,192.168.3.7,Hyderabad,True,1,11,False,1,48.98,278,False,Normal
8577,2026-01-14 18:24:22.836070,user_078,Patricia French,Finance,Manager,192.168.7.189,Hyderabad,True,0,6,False,1,53.03,291,False,Normal
8579,2026-01-14 18:28:22.836070,user_042,Vanessa Sutton,Sales,Director,192.168.5.182,Delhi,True,1,7,False,1,38.05,211,False,Normal
8578,2026-01-14 18:28:22.836070,user_082,Teresa Dyer,HR,Manager,192.168.4.177,Hyderabad,True,0,5,False,1,63.8,176,False,Normal
8580,2026-01-14 18:31:22.836070,user_084,Anthony Obrien,Engineering,Employee,192.168.5.173,Mumbai,True,0,9,False,1,33.5,266,False,Normal
8581,2026-01-14 18:34:22.836070,user_035,Marvin Hayden,Sales,Employee,10.117.197.12,Bangalore,True,0,429,True,2,2513.2,217,True,Lateral Movement
8582,2026-01-14 18:37:22.836070,user_038,Holly West,HR,Director,192.168.4.123,Mumbai,True,0,9,False,1,25.72,170,False,Normal
8583,2026-01-14 18:39:22.836070,user_051,Katelyn Hood,Sales,Director,192.168.6.110,Bangalore,True,0,15,False,1,60.07,135,False,Normal
8584,2026-01-14 18:41:22.836070,user_080,Timothy Peterson,Engineering,Manager,192.168.5.202,Mumbai,True,0,48,False,3,55.22,164,False,Normal
8585,2026-01-14 18:50:22.836070,user_029,Rachel Wilkerson,Finance,Director,192.168.5.229,Hyderabad,True,0,13,False,1,56.6,125,False,Normal
8586,2026-01-14 18:57:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.6.161,Bangalore,True,0,36,False,1,303.09988160973575,141,False,Normal
8587,2026-01-14 18:58:22.836070,user_008,Bailey Peterson PhD,Finance,Manager,192.168.4.212,Delhi,True,0,9,False,1,58.61,109,False,Normal
8589,2026-01-14 18:59:22.836070,user_094,Danielle Weber,Engineering,Director,192.168.4.213,Delhi,True,1,9,False,1,36.89,250,False,Normal
8588,2026-01-14 18:59:22.836070,user_098,Katie Murray,HR,Employee,192.168.6.162,Delhi,True,0,6,False,1,40.72,185,False,Normal
8590,2026-01-14 19:00:22.836070,user_033,Jason Watson,HR,Employee,192.168.8.86,Bangalore,True,0,9,False,1,13.72,60,False,Normal
8591,2026-01-14 19:03:22.836070,user_040,Laura Mccarthy,HR,Employee,192.168.1.11,Delhi,True,0,6,True,1,55.36,287,False,Normal
8592,2026-01-14 19:06:22.836070,user_024,Dustin Johnson,Finance,Manager,192.168.5.29,Bangalore,True,0,12,False,1,26.67,177,False,Normal
8593,2026-01-14 19:14:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.6.216,Mumbai,True,0,8,False,1,40.52,147,False,Normal
8595,2026-01-14 19:16:22.836070,user_029,Rachel Wilkerson,Finance,Director,192.168.10.3,Hyderabad,True,0,11,False,1,64.64,285,False,Normal
8594,2026-01-14 19:16:22.836070,user_004,Melissa Dawson,Sales,Employee,192.168.5.172,Bangalore,True,0,11,False,1,49.81,250,False,Normal
8597,2026-01-14 19:23:22.836070,user_040,Laura Mccarthy,HR,Employee,192.168.7.13,Delhi,True,0,5,False,1,46.41,235,False,Normal
8596,2026-01-14 19:23:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.4.45,Mumbai,True,0,5,False,1,75.06,77,False,Normal
8598,2026-01-14 19:24:22.836070,user_020,Roger Knight,Engineering,Manager,192.168.7.151,Delhi,True,0,9,False,1,16.72,254,False,Normal
8599,2026-01-14 19:25:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.10.33,Mumbai,True,0,11,True,1,15.73,137,False,Normal
8600,2026-01-14 19:29:22.836070,user_002,Scott Washington,Sales,Director,192.168.5.249,Mumbai,True,0,13,False,1,58.26,77,False,Normal
8601,2026-01-14 19:30:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.2.214,Bangalore,True,0,12,False,1,8.34,212,False,Normal
8602,2026-01-14 19:34:22.836070,user_091,Sharon Garcia,Sales,Manager,192.168.4.193,Delhi,True,0,8,False,1,22.32,154,False,Normal
8603,2026-01-14 19:36:22.836070,user_016,Erika Carter,Sales,Director,192.168.8.9,Bangalore,True,0,8,False,1,22.8,161,False,Normal
8604,2026-01-14 19:37:22.836070,user_026,Renee Smith,Sales,Manager,192.168.5.219,Hyderabad,True,1,14,False,1,44.72,68,False,Normal
8605,2026-01-14 19:38:22.836070,user_060,Patrick Holland,Sales,Employee,192.168.1.192,Mumbai,True,0,11,False,1,8.11,65,False,Normal
8606,2026-01-14 19:39:22.836070,user_017,Leah Joseph,HR,Employee,192.168.8.148,Bangalore,True,0,145,False,1,209.94569373318384,71,False,Normal
8607,2026-01-14 19:40:22.836070,user_019,Gabrielle Ray,Finance,Director,192.168.5.244,Delhi,True,0,5,False,1,18.3,158,False,Normal
8609,2026-01-14 19:41:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.9.129,Bangalore,True,0,7,False,1,23.04,150,False,Normal
8608,2026-01-14 19:41:22.836070,user_092,Peter Cooper,HR,Employee,192.168.6.84,Delhi,True,0,11,False,1,56.02,173,False,Normal
8610,2026-01-14 19:45:22.836070,user_010,Andre Brock,Sales,Employee,192.168.3.40,Hyderabad,True,0,51,False,2,31.33,125,False,Normal
8611,2026-01-14 19:48:22.836070,user_001,Mariah Ray,Engineering,Employee,192.168.1.50,Bangalore,True,0,10,False,1,32.75,144,False,Normal
8612,2026-01-14 19:50:22.836070,user_007,Blake Christian,HR,Employee,192.168.3.102,Bangalore,True,1,10,False,1,26.79,270,False,Normal
8613,2026-01-14 19:52:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.2.21,Bangalore,True,1,8,False,1,19.93,85,False,Normal
8614,2026-01-14 19:52:22.836070,user_071,Joseph Cruz,HR,Employee,192.168.2.154,Bangalore,True,0,7,False,1,28.39,87,False,Normal
8615,2026-01-14 19:53:22.836070,user_040,Laura Mccarthy,HR,Employee,192.168.5.176,Delhi,True,0,6,False,1,48.5,270,False,Normal
8616,2026-01-14 19:53:22.836070,user_098,Katie Murray,HR,Employee,192.168.10.170,Delhi,True,12,12,True,1,21.01,229,False,Normal
8617,2026-01-14 19:57:22.836070,user_066,Joshua Moses,Finance,Employee,192.168.8.69,Mumbai,True,0,55,False,1,129.31218261602754,130,False,Normal
8618,2026-01-14 19:58:22.836070,user_061,Tony Stevenson,Engineering,Employee,192.168.9.117,Mumbai,True,0,9,False,1,79.33,121,False,Normal
8619,2026-01-14 19:59:22.836070,user_038,Holly West,HR,Director,192.168.1.115,Mumbai,True,0,12,False,1,9.28,70,False,Normal
8620,2026-01-14 20:05:22.836070,user_001,Mariah Ray,Engineering,Employee,192.168.7.30,Bangalore,True,0,5,False,1,12.05,80,False,Normal
8621,2026-01-14 20:08:22.836070,user_097,Daniel Rodriguez,Sales,Director,192.168.2.250,Bangalore,True,0,14,False,1,11.97,265,False,Normal
8622,2026-01-14 20:09:22.836070,user_013,Ann Skinner,Sales,Manager,192.168.3.223,Mumbai,True,0,15,False,1,75.71,258,False,Normal
8623,2026-01-14 20:10:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.6.14,Mumbai,True,0,14,False,1,68.1,179,False,Normal
8624,2026-01-14 20:14:22.836070,user_017,Leah Joseph,HR,Employee,192.168.6.127,Bangalore,True,0,7,False,1,52.05,72,False,Normal
8625,2026-01-14 20:16:22.836070,user_003,Julie Arnold,Finance,Employee,192.168.5.25,Mumbai,True,1,6,False,1,32.7,239,False,Normal
8626,2026-01-14 20:16:22.836070,user_064,Steven Smith,Engineering,Director,192.168.7.201,Bangalore,True,1,5,False,1,46.41,290,False,Normal
8627,2026-01-14 20:17:22.836070,user_032,Thomas Jones,Finance,Director,192.168.6.180,Hyderabad,True,1,6,True,1,18.52,297,False,Normal
8628,2026-01-14 20:18:22.836070,user_086,Fred Mccormick,Finance,Director,192.168.1.198,Bangalore,True,0,7,False,1,44.8,297,False,Normal
8631,2026-01-14 20:26:22.836070,user_097,Daniel Rodriguez,Sales,Director,192.168.8.24,Bangalore,True,0,11,False,1,21.48,256,False,Normal
8630,2026-01-14 20:26:22.836070,user_025,Terry Martinez,HR,Employee,192.168.7.90,Bangalore,True,0,6,False,1,10.81,173,False,Normal
8629,2026-01-14 20:26:22.836070,user_038,Holly West,HR,Director,192.168.9.137,Mumbai,True,0,10,False,1,59.02,227,False,Normal
8632,2026-01-14 20:28:22.836070,user_074,Nancy Rose,HR,Manager,192.168.7.40,Bangalore,True,0,8,False,1,32.65,290,False,Normal
8633,2026-01-14 20:29:22.836070,user_053,Sarah Porter,Engineering,Manager,192.168.7.14,Hyderabad,True,0,15,False,1,52.28,295,False,Normal
8634,2026-01-14 20:30:22.836070,user_048,Susan Reese,HR,Manager,192.168.2.87,Bangalore,True,0,9,False,1,23.01,267,False,Normal
8635,2026-01-14 22:34:22.836070,user_038,Holly West,HR,Director,233.31.71.184,Mumbai,False,13,0,False,1,0.0,0,True,Credential Stuffing
8636,2026-01-15 00:34:22.836070,user_034,Brittany Wright,Finance,Employee,174.175.162.200,London,True,0,15,True,1,28.016907924041963,214,True,Credential Stuffing
8638,2026-01-15 01:34:22.836070,user_099,Stephanie Newman,Sales,Employee,192.168.55.252,Delhi,True,0,671,True,1,3413.03,386,True,After Hours Exfiltration
8637,2026-01-15 01:34:22.836070,user_091,Sharon Garcia,Sales,Manager,192.168.148.133,Delhi,True,0,385,True,1,2799.3,414,True,Impossible Travel
8639,2026-01-15 03:34:22.836070,user_099,Stephanie Newman,Sales,Employee,192.168.239.82,Delhi,True,5,110,True,3,826.69,185,True,After Hours Exfiltration
8640,2026-01-15 06:34:22.836070,user_042,Vanessa Sutton,Sales,Director,87.200.0.242,Tokyo,True,0,139,True,1,1265.14,256,True,Privilege Escalation
8641,2026-01-15 07:34:22.836070,user_091,Sharon Garcia,Sales,Manager,176.214.158.134,China,False,7,0,False,1,0.0,0,True,Impossible Travel
8642,2026-01-15 09:36:22.836070,user_029,Rachel Wilkerson,Finance,Director,192.168.5.175,Hyderabad,True,0,11,False,1,78.38,224,False,Normal
8643,2026-01-15 09:39:22.836070,user_064,Steven Smith,Engineering,Director,192.168.3.188,Bangalore,True,0,11,False,1,23.08,299,False,Normal
8644,2026-01-15 09:43:22.836070,user_018,Maria Maynard,Sales,Manager,192.168.9.102,Delhi,True,0,156,False,1,263.827416981122,201,False,Normal
8645,2026-01-15 09:44:22.836070,user_009,Brenda Taylor,Engineering,Employee,192.168.2.225,Delhi,True,0,14,False,1,67.05,86,False,Normal
8647,2026-01-15 09:45:22.836070,user_044,Sharon Reed,HR,Director,192.168.8.163,Bangalore,True,0,14,False,1,34.17,107,False,Normal
8646,2026-01-15 09:45:22.836070,user_064,Steven Smith,Engineering,Director,192.168.1.47,Bangalore,True,23,6,False,1,52.31,225,False,Normal
8648,2026-01-15 09:49:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.6.23,Bangalore,True,0,6,True,1,49.12,231,False,Normal
8649,2026-01-15 09:50:22.836070,user_057,Bianca Montgomery,Sales,Employee,192.168.2.60,Bangalore,True,0,14,False,1,51.7,88,False,Normal
8651,2026-01-15 09:57:22.836070,user_093,Justin Reese,Engineering,Manager,192.168.7.2,Hyderabad,True,1,15,False,1,25.42,160,False,Normal
8650,2026-01-15 09:57:22.836070,user_069,Julia Hill,Finance,Director,192.168.3.116,Mumbai,True,1,7,False,1,8.38,143,False,Normal
